"Report Group Date","VehicleReg","DriverID","VehicleStatus","MOBILESPEED","MOBILEODO","Location","SkillSet","MsgTypeId","LocationTolerance","STATUS1"
"4/8/2025 6:16:00 AM","JB 61 HF GP","","Driving","41","234.403","Long : 28.09024. Lat : -26.05736","","1","",""
"4/8/2025 6:17:04 AM","JB 61 HF GP","","GSM Jam","39","235.044","Long : 28.08486. Lat : -26.05776","","1","",""
"4/8/2025 6:18:00 AM","JB 61 HF GP","","Driving","0","235.301","Long : 28.08609. Lat : -26.0589","","1","",""
"4/8/2025 6:20:00 AM","JB 61 HF GP","","Driving","0","235.301","Long : 28.08609. Lat : -26.0589","","1","",""
"4/8/2025 6:21:07 AM","JB 61 HF GP","","Ignition off","0","235.301","Long : 28.08609. Lat : -26.0589","","1","",""
"4/8/2025 6:56:21 AM","JB 61 HF GP","","Start up","0","235.301","Long : 28.08609. Lat : -26.0589","","1","",""
"4/8/2025 6:58:00 AM","JB 61 HF GP","","Driving","0","235.621","Long : 28.0884. Lat : -26.05963","","1","",""
"4/8/2025 7:00:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","235.637","Long : 28.0883. Lat : -26.0596","","1","",""
"4/8/2025 7:01:10 AM","JB 61 HF GP","","Ignition off","0","235.644","Long : 28.08834. Lat : -26.05964","","1","",""
"4/8/2025 2:55:04 PM","JB 61 HF GP","","Start up","0","235.644","Long : 28.08834. Lat : -26.05964","","1","",""
"4/8/2025 2:56:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","235.644","Long : 28.08834. Lat : -26.05964","","1","",""
"4/8/2025 2:58:00 PM","JB 61 HF GP","","Driving","14","236.581","Long : 28.0886. Lat : -26.05664","","1","",""
"4/8/2025 3:00:00 PM","JB 61 HF GP","","Driving","0","236.666","Long : 28.08952. Lat : -26.05658","","1","",""
"4/8/2025 3:02:00 PM","JB 61 HF GP","","Driving","36","237.305","Long : 28.09104. Lat : -26.0616","","1","",""
"4/8/2025 3:04:00 PM","JB 61 HF GP","","Driving","68","239.581","Long : 28.09914. Lat : -26.04462","","1","",""
"4/8/2025 3:06:00 PM","JB 61 HF GP","","Driving","86","242.654","Long : 28.11295. Lat : -26.02097","","1","",""
"4/8/2025 3:08:00 PM","JB 61 HF GP","","Driving","96","245.346","Long : 28.12129. Lat : -25.99809","","1","",""
"4/8/2025 3:10:00 PM","JB 61 HF GP","","Driving","95","247.376","Long : 28.12621. Lat : -25.98034","","1","",""
"4/8/2025 3:12:00 PM","JB 61 HF GP","","Driving","77","250.435","Long : 28.13437. Lat : -25.95374","","1","",""
"4/8/2025 3:13:15 PM","JB 61 HF GP","","GSM Jam","78","252.007","Long : 28.13943. Lat : -25.94031","","1","",""
"4/8/2025 3:14:00 PM","JB 61 HF GP","","Driving","100","253.129","Long : 28.14395. Lat : -25.93105","","1","",""
"4/8/2025 3:16:00 PM","JB 61 HF GP","","Driving","92","256.180","Long : 28.15877. Lat : -25.90701","","1","",""
"4/8/2025 3:18:00 PM","JB 61 HF GP","","Driving","111","259.895","Long : 28.16946. Lat : -25.87505","","1","",""
"4/8/2025 3:20:00 PM","JB 61 HF GP","","Driving","85","263.109","Long : 28.1797. Lat : -25.84801","","1","",""
"4/8/2025 3:22:00 PM","JB 61 HF GP","","Driving","43","264.688","Long : 28.17827. Lat : -25.83896","","1","",""
"4/8/2025 3:24:00 PM","JB 61 HF GP","","Driving","24","266.193","Long : 28.16364. Lat : -25.84172","","1","",""
"4/8/2025 3:26:00 PM","JB 61 HF GP","","Driving","31","267.259","Long : 28.15326. Lat : -25.84106","","1","",""
"4/8/2025 3:28:00 PM","JB 61 HF GP","","Driving","35","268.303","Long : 28.14909. Lat : -25.84421","","1","",""
"4/8/2025 3:30:00 PM","JB 61 HF GP","","Driving","0","269.155","Long : 28.14343. Lat : -25.84244","","1","",""
"4/8/2025 3:32:00 PM","JB 61 HF GP","","Driving","11","269.940","Long : 28.137. Lat : -25.84321","","1","",""
"4/8/2025 3:34:00 PM","JB 61 HF GP","","Driving","0","269.967","Long : 28.13674. Lat : -25.84318","","1","",""
"4/8/2025 3:35:33 PM","JB 61 HF GP","","Ignition off","0","269.967","Long : 28.13674. Lat : -25.84318","","1","",""
"4/8/2025 9:43:47 PM","JB 61 HF GP","","Start up","0","269.967","Long : 28.13674. Lat : -25.84318","","1","",""
"4/8/2025 9:44:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","269.967","Long : 28.13674. Lat : -25.84318","","1","",""
"4/8/2025 9:46:00 PM","JB 61 HF GP","","Driving","0","270.819","Long : 28.14334. Lat : -25.84237","","1","",""
"4/8/2025 9:48:00 PM","JB 61 HF GP","","Driving","33","271.840","Long : 28.15096. Lat : -25.84392","","1","",""
"4/8/2025 9:50:00 PM","JB 61 HF GP","","Driving","38","272.855","Long : 28.15463. Lat : -25.8414","","1","",""
"4/8/2025 9:52:00 PM","JB 61 HF GP","","Driving","33","273.702","Long : 28.1503. Lat : -25.84096","","1","",""
"4/8/2025 9:54:00 PM","JB 61 HF GP","","Driving","26","274.687","Long : 28.1466. Lat : -25.84468","","1","",""
"4/8/2025 9:56:00 PM","JB 61 HF GP","","Speed Violation","29","275.486","Long : 28.14134. Lat : -25.84175","","1","",""
"4/8/2025 9:58:00 PM","JB 61 HF GP","","Driving","0","276.075","Long : 28.13673. Lat : -25.84329","","1","",""
"4/8/2025 10:00:00 PM","JB 61 HF GP","","Driving","0","276.075","Long : 28.13673. Lat : -25.84329","","1","",""
"4/8/2025 10:01:19 PM","JB 61 HF GP","","Ignition off","0","276.075","Long : 28.13673. Lat : -25.84329","","1","",""
"4/9/2025 4:00:25 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","276.075","Long : 28.13673. Lat : -25.84335","","1","",""
"4/9/2025 5:41:40 AM","JB 61 HF GP","","Start up","0","276.075","Long : 28.13673. Lat : -25.84335","","1","",""
"4/9/2025 5:42:00 AM","JB 61 HF GP","","Speed Violation","28","276.232","Long : 28.1382. Lat : -25.84323","","1","",""
"4/9/2025 5:44:00 AM","JB 61 HF GP","","Driving","17","276.959","Long : 28.14372. Lat : -25.84217","","1","",""
"4/9/2025 5:46:00 AM","JB 61 HF GP","","Driving","24","277.995","Long : 28.15144. Lat : -25.84375","","1","",""
"4/9/2025 5:48:00 AM","JB 61 HF GP","","Driving","39","278.931","Long : 28.15431. Lat : -25.84129","","1","",""
"4/9/2025 5:50:00 AM","JB 61 HF GP","","Driving","0","280.313","Long : 28.16767. Lat : -25.84055","","1","",""
"4/9/2025 5:52:00 AM","JB 61 HF GP","","Driving","30","281.674","Long : 28.18104. Lat : -25.83843","","1","",""
"4/9/2025 5:54:00 AM","JB 61 HF GP","","Driving","62","282.352","Long : 28.18332. Lat : -25.84161","","1","",""
"4/9/2025 5:54:43 AM","JB 61 HF GP","","GSM Jam","93","283.396","Long : 28.17846. Lat : -25.84986","","1","",""
"4/9/2025 5:56:00 AM","JB 61 HF GP","","Driving","90","285.351","Long : 28.17183. Lat : -25.86619","","1","",""
"4/9/2025 5:58:00 AM","JB 61 HF GP","","Driving","72","288.138","Long : 28.1657. Lat : -25.8907","","1","",""
"4/9/2025 6:00:00 AM","JB 61 HF GP","","Driving","88","290.746","Long : 28.15555. Lat : -25.91229","","1","",""
"4/9/2025 6:02:00 AM","JB 61 HF GP","","Driving","84","293.634","Long : 28.14192. Lat : -25.93522","","1","",""
"4/9/2025 6:04:00 AM","JB 61 HF GP","","Driving","39","296.354","Long : 28.13306. Lat : -25.95838","","1","",""
"4/9/2025 6:04:27 AM","JB 61 HF GP","","GSM Jam","64","296.747","Long : 28.13199. Lat : -25.9618","","1","",""
"4/9/2025 6:06:00 AM","JB 61 HF GP","","Driving","86","298.555","Long : 28.12717. Lat : -25.97753","","1","",""
"4/9/2025 6:07:22 AM","JB 61 HF GP","","GSM Jam","102","300.402","Long : 28.12224. Lat : -25.99363","","1","",""
"4/9/2025 6:08:00 AM","JB 61 HF GP","","Driving","101","301.488","Long : 28.1209. Lat : -26.00332","","1","",""
"4/9/2025 6:10:00 AM","JB 61 HF GP","","Driving","92","304.646","Long : 28.10927. Lat : -26.02975","","1","",""
"4/9/2025 6:12:00 AM","JB 61 HF GP","","Driving","76","307.389","Long : 28.09454. Lat : -26.04927","","1","",""
"4/9/2025 6:14:00 AM","JB 61 HF GP","","Driving","45","309.248","Long : 28.0918. Lat : -26.06334","","1","",""
"4/9/2025 6:16:00 AM","JB 61 HF GP","","Driving","24","310.005","Long : 28.09011. Lat : -26.05677","","1","",""
"4/9/2025 6:18:00 AM","JB 61 HF GP","","Driving","0","310.848","Long : 28.08609. Lat : -26.0589","","1","",""
"4/9/2025 6:20:00 AM","JB 61 HF GP","","Driving","0","310.848","Long : 28.08609. Lat : -26.0589","","1","",""
"4/9/2025 6:20:52 AM","JB 61 HF GP","","Ignition off","0","310.848","Long : 28.08609. Lat : -26.0589","","1","",""
"4/9/2025 6:59:31 AM","JB 61 HF GP","","Start up","0","310.848","Long : 28.08609. Lat : -26.0589","","1","",""
"4/9/2025 7:00:00 AM","JB 61 HF GP","","Driving","19","310.996","Long : 28.08747. Lat : -26.05865","","1","",""
"4/9/2025 7:02:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","311.141","Long : 28.08834. Lat : -26.05957","","1","",""
"4/9/2025 7:04:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","311.180","Long : 28.08835. Lat : -26.05974","","1","",""
"4/9/2025 7:04:21 AM","JB 61 HF GP","","Ignition off","0","311.273","Long : 28.08761. Lat : -26.05952","","1","",""
"4/9/2025 12:11:41 PM","JB 61 HF GP","","Start up","0","311.273","Long : 28.08761. Lat : -26.05952","","1","",""
"4/9/2025 12:12:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","311.273","Long : 28.08761. Lat : -26.05952","","1","",""
"4/9/2025 12:14:00 PM","JB 61 HF GP","","Driving","0","311.608","Long : 28.08463. Lat : -26.05841","","1","",""
"4/9/2025 12:16:00 PM","JB 61 HF GP","","Driving","0","312.244","Long : 28.08978. Lat : -26.05651","","1","",""
"4/9/2025 12:18:00 PM","JB 61 HF GP","","Driving","11","312.731","Long : 28.09255. Lat : -26.05766","","1","",""
"4/9/2025 12:18:09 PM","JB 61 HF GP","","GSM Jam","0","312.739","Long : 28.09251. Lat : -26.05761","","1","",""
"4/9/2025 12:20:00 PM","JB 61 HF GP","","Driving","0","312.739","Long : 28.09251. Lat : -26.05761","","1","",""
"4/9/2025 12:21:29 PM","JB 61 HF GP","","Ignition off","0","312.739","Long : 28.09251. Lat : -26.05761","","1","",""
"4/9/2025 12:26:31 PM","JB 61 HF GP","","Start up","0","312.739","Long : 28.09251. Lat : -26.05761","","1","",""
"4/9/2025 12:28:00 PM","JB 61 HF GP","","Driving","25","313.370","Long : 28.09142. Lat : -26.05251","","1","",""
"4/9/2025 12:30:00 PM","JB 61 HF GP","","Driving","0","313.687","Long : 28.09209. Lat : -26.05083","","1","",""
"4/9/2025 12:32:00 PM","JB 61 HF GP","","Driving","0","313.687","Long : 28.09209. Lat : -26.05083","","1","",""
"4/9/2025 12:32:24 PM","JB 61 HF GP","","Ignition off","0","313.687","Long : 28.09209. Lat : -26.05083","","1","",""
"4/9/2025 12:48:47 PM","JB 61 HF GP","","Start up","0","313.687","Long : 28.09209. Lat : -26.05083","","1","",""
"4/9/2025 12:50:00 PM","JB 61 HF GP","","Driving","63","314.364","Long : 28.09037. Lat : -26.05391","","1","",""
"4/9/2025 12:51:37 PM","JB 61 HF GP","","GSM Jam","31","315.270","Long : 28.08478. Lat : -26.05803","","1","",""
"4/9/2025 12:52:00 PM","JB 61 HF GP","","Driving","17","315.349","Long : 28.08526. Lat : -26.05857","","1","",""
"4/9/2025 12:54:00 PM","JB 61 HF GP","","Driving","0","315.721","Long : 28.08835. Lat : -26.05955","","1","",""
"4/9/2025 12:56:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","315.747","Long : 28.08814. Lat : -26.05954","","1","",""
"4/9/2025 12:56:52 PM","JB 61 HF GP","","Ignition off","0","315.762","Long : 28.08813. Lat : -26.05966","","1","",""
"4/9/2025 2:51:37 PM","JB 61 HF GP","","Start up","0","315.762","Long : 28.08813. Lat : -26.05966","","1","",""
"4/9/2025 2:52:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","315.762","Long : 28.08813. Lat : -26.05966","","1","",""
"4/9/2025 2:54:00 PM","JB 61 HF GP","","Driving","52","316.537","Long : 28.08692. Lat : -26.05674","","1","",""
"4/9/2025 2:56:00 PM","JB 61 HF GP","","Driving","0","316.790","Long : 28.08947. Lat : -26.05657","","1","",""
"4/9/2025 2:58:00 PM","JB 61 HF GP","","Driving","68","318.383","Long : 28.09385. Lat : -26.0547","","1","",""
"4/9/2025 3:00:00 PM","JB 61 HF GP","","Driving","111","321.171","Long : 28.10774. Lat : -26.03473","","1","",""
"4/9/2025 3:02:00 PM","JB 61 HF GP","","Driving","48","323.939","Long : 28.11757. Lat : -26.01146","","1","",""
"4/9/2025 3:04:00 PM","JB 61 HF GP","","Driving","51","326.140","Long : 28.12254. Lat : -25.99225","","1","",""
"4/9/2025 3:06:00 PM","JB 61 HF GP","","Driving","88","328.521","Long : 28.1289. Lat : -25.97155","","1","",""
"4/9/2025 3:08:00 PM","JB 61 HF GP","","Driving","63","331.403","Long : 28.13687. Lat : -25.94655","","1","",""
"4/9/2025 3:08:37 PM","JB 61 HF GP","","GSM Jam","68","331.961","Long : 28.13877. Lat : -25.94181","","1","",""
"4/9/2025 3:10:00 PM","JB 61 HF GP","","Driving","104","334.128","Long : 28.14795. Lat : -25.92412","","1","",""
"4/9/2025 3:10:17 PM","JB 61 HF GP","","GSM Jam","95","334.620","Long : 28.15039. Lat : -25.92025","","1","",""
"4/9/2025 3:12:00 PM","JB 61 HF GP","","Driving","90","337.025","Long : 28.16186. Lat : -25.90121","","1","",""
"4/9/2025 3:14:00 PM","JB 61 HF GP","","Driving","89","339.719","Long : 28.16686. Lat : -25.87767","","1","",""
"4/9/2025 3:16:00 PM","JB 61 HF GP","","Driving","108","342.801","Long : 28.19435. Lat : -25.86623","","1","",""
"4/9/2025 3:18:00 PM","JB 61 HF GP","","Driving","86","346.099","Long : 28.22453. Lat : -25.85551","","1","",""
"4/9/2025 3:20:00 PM","JB 61 HF GP","","Driving","87","348.792","Long : 28.23801. Lat : -25.83478","","1","",""
"4/9/2025 3:22:00 PM","JB 61 HF GP","","Driving","0","351.387","Long : 28.23376. Lat : -25.81463","","1","",""
"4/9/2025 3:24:00 PM","JB 61 HF GP","","Driving","41","352.214","Long : 28.24143. Lat : -25.81545","","1","",""
"4/9/2025 3:26:00 PM","JB 61 HF GP","","Driving","31","352.920","Long : 28.24501. Lat : -25.81344","","1","",""
"4/9/2025 3:28:00 PM","JB 61 HF GP","","Driving","0","352.969","Long : 28.24485. Lat : -25.81314","","1","",""
"4/9/2025 3:29:39 PM","JB 61 HF GP","","Ignition off","0","352.969","Long : 28.24485. Lat : -25.81314","","1","",""
"4/9/2025 5:46:23 PM","JB 61 HF GP","","Start up","0","352.969","Long : 28.24485. Lat : -25.81314","","1","",""
"4/9/2025 5:48:00 PM","JB 61 HF GP","","Driving","0","353.617","Long : 28.24236. Lat : -25.81551","","1","",""
"4/9/2025 5:50:00 PM","JB 61 HF GP","","Driving","56","355.409","Long : 28.22513. Lat : -25.81475","","1","",""
"4/9/2025 5:52:00 PM","JB 61 HF GP","","Driving","61","357.193","Long : 28.21095. Lat : -25.81196","","1","",""
"4/9/2025 5:54:00 PM","JB 61 HF GP","","Driving","67","358.848","Long : 28.19774. Lat : -25.81926","","1","",""
"4/9/2025 5:56:00 PM","JB 61 HF GP","","Driving","34","361.158","Long : 28.1757. Lat : -25.82201","","1","",""
"4/9/2025 5:58:00 PM","JB 61 HF GP","","Driving","25","361.825","Long : 28.16904. Lat : -25.82225","","1","",""
"4/9/2025 6:00:00 PM","JB 61 HF GP","","Driving","52","362.496","Long : 28.16272. Lat : -25.82422","","1","",""
"4/9/2025 6:02:00 PM","JB 61 HF GP","","Driving","47","364.072","Long : 28.14907. Lat : -25.83087","","1","",""
"4/9/2025 6:04:00 PM","JB 61 HF GP","","Driving","44","365.626","Long : 28.13616. Lat : -25.835","","1","",""
"4/9/2025 6:06:00 PM","JB 61 HF GP","","Speed Violation","28","366.852","Long : 28.14317. Lat : -25.84256","","1","",""
"4/9/2025 6:08:00 PM","JB 61 HF GP","","Driving","0","367.659","Long : 28.1368. Lat : -25.84329","","1","",""
"4/9/2025 6:10:00 PM","JB 61 HF GP","","Driving","0","367.659","Long : 28.1368. Lat : -25.84329","","1","",""
"4/9/2025 6:11:24 PM","JB 61 HF GP","","Ignition off","0","367.659","Long : 28.1368. Lat : -25.84329","","1","",""
"4/10/2025 4:00:11 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","367.659","Long : 28.13668. Lat : -25.84325","","1","",""
"4/10/2025 7:48:08 AM","JB 61 HF GP","","Start up","0","367.659","Long : 28.13668. Lat : -25.84325","","1","",""
"4/10/2025 7:50:00 AM","JB 61 HF GP","","Driving","18","368.508","Long : 28.14321. Lat : -25.84235","","1","",""
"4/10/2025 7:52:00 AM","JB 61 HF GP","","Driving","19","369.681","Long : 28.13602. Lat : -25.83524","","1","",""
"4/10/2025 7:54:00 AM","JB 61 HF GP","","Driving","51","370.943","Long : 28.14591. Lat : -25.83126","","1","",""
"4/10/2025 7:56:00 AM","JB 61 HF GP","","Driving","0","372.082","Long : 28.15564. Lat : -25.82651","","1","",""
"4/10/2025 7:58:00 AM","JB 61 HF GP","","Driving","0","372.198","Long : 28.15675. Lat : -25.82603","","1","",""
"4/10/2025 8:00:00 AM","JB 61 HF GP","","Driving","66","373.725","Long : 28.17129. Lat : -25.82208","","1","",""
"4/10/2025 8:01:10 AM","JB 61 HF GP","","GSM Jam","71","375.079","Long : 28.18478. Lat : -25.82172","","1","",""
"4/10/2025 8:02:00 AM","JB 61 HF GP","","Driving","33","376.000","Long : 28.1938. Lat : -25.82152","","1","",""
"4/10/2025 8:04:00 AM","JB 61 HF GP","","Driving","48","376.550","Long : 28.19839. Lat : -25.81888","","1","",""
"4/10/2025 8:06:00 AM","JB 61 HF GP","","Driving","20","377.620","Long : 28.21001. Lat : -25.81378","","1","",""
"4/10/2025 8:08:00 AM","JB 61 HF GP","","Driving","20","379.430","Long : 28.2234. Lat : -25.81386","","1","",""
"4/10/2025 8:09:53 AM","JB 61 HF GP","","Harsh Braking","13","380.445","Long : 28.23334. Lat : -25.81428","","1","",""
"4/10/2025 8:10:00 AM","JB 61 HF GP","","Driving","23","380.467","Long : 28.23358. Lat : -25.81426","","1","",""
"4/10/2025 8:12:00 AM","JB 61 HF GP","","Driving","64","382.359","Long : 28.24218. Lat : -25.82586","","1","",""
"4/10/2025 8:13:15 AM","JB 61 HF GP","","GSM Jam","63","383.827","Long : 28.25279. Lat : -25.81966","","1","",""
"4/10/2025 8:14:00 AM","JB 61 HF GP","","Driving","33","384.481","Long : 28.25621. Lat : -25.81467","","1","",""
"4/10/2025 8:16:00 AM","JB 61 HF GP","","Driving","18","385.869","Long : 28.26088. Lat : -25.80286","","1","",""
"4/10/2025 8:18:00 AM","JB 61 HF GP","","Driving","63","387.431","Long : 28.26845. Lat : -25.79057","","1","",""
"4/10/2025 8:20:00 AM","JB 61 HF GP","","Driving","0","388.945","Long : 28.27205. Lat : -25.77834","","1","",""
"4/10/2025 8:22:00 AM","JB 61 HF GP","","Driving","19","389.738","Long : 28.27766. Lat : -25.78033","","1","",""
"4/10/2025 8:24:00 AM","JB 61 HF GP","","Driving","0","389.830","Long : 28.27745. Lat : -25.77987","","1","",""
"4/10/2025 8:26:00 AM","JB 61 HF GP","","Driving","0","389.830","Long : 28.27745. Lat : -25.77987","","1","",""
"4/10/2025 8:26:01 AM","JB 61 HF GP","","Ignition off","0","389.830","Long : 28.27745. Lat : -25.77987","","1","",""
"4/10/2025 3:15:46 PM","JB 61 HF GP","","Start up","0","389.830","Long : 28.27745. Lat : -25.77987","","1","",""
"4/10/2025 3:16:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","389.830","Long : 28.27745. Lat : -25.77987","","1","",""
"4/10/2025 3:18:00 PM","JB 61 HF GP","","Driving","5","390.033","Long : 28.27781. Lat : -25.78133","","1","",""
"4/10/2025 3:20:00 PM","JB 61 HF GP","","Driving","95","391.366","Long : 28.27033. Lat : -25.78516","","1","",""
"4/10/2025 3:22:00 PM","JB 61 HF GP","","Driving","46","394.146","Long : 28.25922. Lat : -25.80795","","1","",""
"4/10/2025 3:24:00 PM","JB 61 HF GP","","Driving","62","395.533","Long : 28.25355. Lat : -25.81925","","1","",""
"4/10/2025 3:26:00 PM","JB 61 HF GP","","Driving","92","397.995","Long : 28.24145. Lat : -25.82572","","1","",""
"4/10/2025 3:28:00 PM","JB 61 HF GP","","Driving","51","400.178","Long : 28.22672. Lat : -25.8148","","1","",""
"4/10/2025 3:28:11 PM","JB 61 HF GP","","GSM Jam","46","400.324","Long : 28.22527. Lat : -25.81477","","1","",""
"4/10/2025 3:30:00 PM","JB 61 HF GP","","Driving","58","402.093","Long : 28.21107. Lat : -25.81169","","1","",""
"4/10/2025 3:32:00 PM","JB 61 HF GP","","Driving","31","403.589","Long : 28.19955. Lat : -25.81874","","1","",""
"4/10/2025 3:34:00 PM","JB 61 HF GP","","Driving","71","405.787","Long : 28.17872. Lat : -25.82191","","1","",""
"4/10/2025 3:36:00 PM","JB 61 HF GP","","Driving","9","407.894","Long : 28.15831. Lat : -25.82543","","1","",""
"4/10/2025 3:38:00 PM","JB 61 HF GP","","Driving","0","408.023","Long : 28.15715. Lat : -25.82597","","1","",""
"4/10/2025 3:40:00 PM","JB 61 HF GP","","Driving","58","409.966","Long : 28.13973. Lat : -25.83241","","1","",""
"4/10/2025 3:42:00 PM","JB 61 HF GP","","Driving","38","411.225","Long : 28.14132. Lat : -25.83838","","1","",""
"4/10/2025 3:44:00 PM","JB 61 HF GP","","Driving","10","412.264","Long : 28.14405. Lat : -25.84691","","1","",""
"4/10/2025 3:46:00 PM","JB 61 HF GP","","Driving","0","412.289","Long : 28.14384. Lat : -25.84681","","1","",""
"4/10/2025 3:47:32 PM","JB 61 HF GP","","Ignition off","0","412.289","Long : 28.14384. Lat : -25.84681","","1","",""
"4/10/2025 3:49:59 PM","JB 61 HF GP","","Start up","0","412.289","Long : 28.14401. Lat : -25.84682","","1","",""
"4/10/2025 3:50:00 PM","JB 61 HF GP","","Driving","1","412.290","Long : 28.14401. Lat : -25.84682","","1","",""
"4/10/2025 3:52:00 PM","JB 61 HF GP","","Speed Violation","31","413.067","Long : 28.14167. Lat : -25.84184","","1","",""
"4/10/2025 3:54:00 PM","JB 61 HF GP","","Driving","0","413.691","Long : 28.1368. Lat : -25.84328","","1","",""
"4/10/2025 3:56:00 PM","JB 61 HF GP","","Driving","0","413.691","Long : 28.1368. Lat : -25.84328","","1","",""
"4/10/2025 3:57:01 PM","JB 61 HF GP","","Ignition off","0","413.691","Long : 28.1368. Lat : -25.84328","","1","",""
"4/11/2025 4:03:17 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","413.691","Long : 28.13674. Lat : -25.84315","","1","",""
"4/11/2025 5:49:57 AM","JB 61 HF GP","","Start up","0","413.691","Long : 28.13674. Lat : -25.84315","","1","",""
"4/11/2025 5:50:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","413.691","Long : 28.13674. Lat : -25.84315","","1","",""
"4/11/2025 5:52:00 AM","JB 61 HF GP","","Driving","0","414.535","Long : 28.14328. Lat : -25.84232","","1","",""
"4/11/2025 5:54:00 AM","JB 61 HF GP","","Driving","32","415.564","Long : 28.15094. Lat : -25.84391","","1","",""
"4/11/2025 5:56:00 AM","JB 61 HF GP","","Driving","55","416.637","Long : 28.15507. Lat : -25.84151","","1","",""
"4/11/2025 5:58:00 AM","JB 61 HF GP","","Driving","50","418.245","Long : 28.17063. Lat : -25.83984","","1","",""
"4/11/2025 6:00:00 AM","JB 61 HF GP","","Driving","0","419.454","Long : 28.18257. Lat : -25.83847","","1","",""
"4/11/2025 6:02:00 AM","JB 61 HF GP","","Driving","92","421.242","Long : 28.17719. Lat : -25.85136","","1","",""
"4/11/2025 6:02:55 AM","JB 61 HF GP","","GSM Jam","90","422.635","Long : 28.17259. Lat : -25.8631","","1","",""
"4/11/2025 6:04:00 AM","JB 61 HF GP","","Driving","57","423.744","Long : 28.17017. Lat : -25.87286","","1","",""
"4/11/2025 6:06:00 AM","JB 61 HF GP","","Driving","90","426.395","Long : 28.16412. Lat : -25.89613","","1","",""
"4/11/2025 6:08:00 AM","JB 61 HF GP","","Driving","74","429.029","Long : 28.15235. Lat : -25.91733","","1","",""
"4/11/2025 6:10:00 AM","JB 61 HF GP","","Driving","74","431.579","Long : 28.14068. Lat : -25.93776","","1","",""
"4/11/2025 6:12:00 AM","JB 61 HF GP","","Driving","51","434.004","Long : 28.13303. Lat : -25.9585","","1","",""
"4/11/2025 6:14:00 AM","JB 61 HF GP","","Driving","53","436.403","Long : 28.12661. Lat : -25.97936","","1","",""
"4/11/2025 6:16:00 AM","JB 61 HF GP","","Driving","84","439.476","Long : 28.12006. Lat : -26.0064","","1","",""
"4/11/2025 6:18:00 AM","JB 61 HF GP","","Driving","92","442.456","Long : 28.10879. Lat : -26.03127","","1","",""
"4/11/2025 6:18:06 AM","JB 61 HF GP","","GSM Jam","84","442.605","Long : 28.10842. Lat : -26.03256","","1","",""
"4/11/2025 6:19:15 AM","JB 61 HF GP","","GSM Jam","96","444.204","Long : 28.10019. Lat : -26.04413","","1","",""
"4/11/2025 6:20:00 AM","JB 61 HF GP","","Driving","66","445.128","Long : 28.09426. Lat : -26.05018","","1","",""
"4/11/2025 6:22:00 AM","JB 61 HF GP","","Driving","19","447.021","Long : 28.09112. Lat : -26.06231","","1","",""
"4/11/2025 6:24:00 AM","JB 61 HF GP","","Driving","48","448.114","Long : 28.08545. Lat : -26.05706","","1","",""
"4/11/2025 6:24:09 AM","JB 61 HF GP","","GSM Jam","33","448.231","Long : 28.08479. Lat : -26.05791","","1","",""
"4/11/2025 6:26:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","448.692","Long : 28.08842. Lat : -26.05954","","1","",""
"4/11/2025 6:28:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","448.724","Long : 28.08825. Lat : -26.05957","","1","",""
"4/11/2025 6:29:20 AM","JB 61 HF GP","","Ignition off","0","448.744","Long : 28.08837. Lat : -26.05969","","1","",""
"4/11/2025 2:48:27 PM","JB 61 HF GP","","Start up","0","448.744","Long : 28.08837. Lat : -26.05969","","1","",""
"4/11/2025 2:50:00 PM","JB 61 HF GP","","Driving","33","449.287","Long : 28.08464. Lat : -26.05771","","1","",""
"4/11/2025 2:52:00 PM","JB 61 HF GP","","Driving","0","449.690","Long : 28.08823. Lat : -26.05666","","1","",""
"4/11/2025 2:54:00 PM","JB 61 HF GP","","Driving","0","449.829","Long : 28.08965. Lat : -26.05656","","1","",""
"4/11/2025 2:56:00 PM","JB 61 HF GP","","Driving","74","451.028","Long : 28.09383. Lat : -26.05698","","1","",""
"4/11/2025 2:58:00 PM","JB 61 HF GP","","Driving","88","453.884","Long : 28.10759. Lat : -26.03534","","1","",""
"4/11/2025 3:00:00 PM","JB 61 HF GP","","Driving","27","455.879","Long : 28.11422. Lat : -26.01836","","1","",""
"4/11/2025 3:02:00 PM","JB 61 HF GP","","Driving","31","456.754","Long : 28.11776. Lat : -26.01113","","1","",""
"4/11/2025 3:04:00 PM","JB 61 HF GP","","Driving","32","457.832","Long : 28.12103. Lat : -26.00187","","1","",""
